,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
1180,40.0,2.0,9.0,,T2PS5,0-AllShips,,31.8,,,,,4.2,2460.0,,,,331.0,8809268.0,PUSAN,35.28376,58.0,129.605587,572397220,Suwa Maru 22,0-Underway(Engine),,,,,,,,,,2.7,,,,"""2021-07-30T16:06:06.000Z""",1627661166.0,30-Fishing,,,,POINT (129.605587 35.28376),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1181,38.0,5.0,8.0,,BUCY7,0-AllShips,,47.0,,,Tong Yeong,,4.2,10182300.0,,,,46.0,8410433.0,CHAOZHOU,25.205157,54.0,119.83884,412453002,Fu Yuan Yu F32,8-Underway(Sailing),,,,,,,,,,13.1,,,,"""2021-02-19T23:35:35.000Z""",1613777735.0,30-Fishing,,,,POINT (119.83884 25.205157),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1182,188.0,8.0,32.0,Kyokuyo Shipyard Corp,H3LU,0-AllShips,Nippon Kaiji Kyokai,-1.0,Malta,5061.0,Sc Pov,6.914,6.5,11081000.0,,Panama,4490.0,23.0,9174701.0,VICTORIA,-4.622343,242.0,55.461832,355295000,Marta Reefer,5-Moored,29070PEXT4,Alpha Reefer Transport GmbH,Overseas Progress Co Ltd,West of England,Panama,Propeller : Fixed Pitch,435529510.0,JERE,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:23:13.000Z""",1668183793.0,7-Cargo,29/09/1997,14.5,,POINT (55.461832 -4.622343),48.0,8337.0,Seychellois Exclusive Economic Zone,2192.0,200NM,2192.0,Seychelles,SYC,Seychelles,0.0,0.0,,,,0.0,0.0,,,,52.46886,-6.54776,8337.0,1341504.0,SYC,,,690.0,,,690.0,,
1183,30.0,4.0,8.0,Izutsu,,0-AllShips,Flag authority,20.4,Japan,365.0,,3.8,0.0,0.0,,Japan,236.0,347.1,0.0,CHOSHI,35.749358,46.0,140.840537,431006609,Ishidamaru No52,15-NotDefined,142420,Ishidamaru Gyogyo KK,  Unknown,Unknown,"Kamisu, Ibaraki","Propeller : Yes, Type Unknown",,,,0.2,S,In Service/Commission,Fishing Vessel,"""2022-11-11T00:44:16.000Z""",1668127456.0,30-Fishing,23/03/2015,0.0,SH,POINT (140.840537 35.749358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,105.0,12.0,20.0,,A8TR8,9-NoInfo,,237.9,,,Singapore,,7.2,6240900.0,,,,276.0,8301682.0,,38.949088,138.0,117.870233,636014413,Antarctic Star,0-Underway(Engine),,,,,,,,,,0.3,,,,"""2021-07-25T08:26:45.000Z""",1627201605.0,7-Cargo,,,,POINT (117.870233 38.949088),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1185,0.0,0.0,0.0,,YEA4412,0-AllShips,,200.4,,,,,0.0,0.0,,,,237.3,0.0,JAKARTA,-6.097093,0.0,106.802037,525600893,Naili Xii,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-05-28T18:00:26.000Z""",1653760826.0,30-Fishing,,,,POINT (106.802037 -6.097093),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1186,20.0,2.0,7.0,Kirova Astrakhan,UGBU,0-AllShips,Registro Italiano Navale,0.0,Russia,89.0,,2.1,0.0,2460.0,,Russia,170.0,352.9,8862105.0,ROSTOV-NA-DONU,42.989298,32.0,47.508597,273333510,Zarya,0-Underway(Engine),,Chernomorets Fishing,Chernomorets Fishing,Unknown,Novorossiysk,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-10-02T10:26:49.000Z""",1664706409.0,30-Fishing,1991-00-00,10.2,SH,POINT (47.508597 42.989298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,285.0,34.0,60.0,Japan Marine Utd - Ariake,H3JW,0-AllShips,Nippon Kaiji Kyokai,226.4,Japan,311681.0,Jp Neg,21.085,13.1,11111100.0,,Panama,160875.0,225.0,9874222.0,KASHIMA KO,34.813248,339.0,140.403915,351238000,Daisen,0-Underway(Engine),5163020,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,Oil Tanker,10.4,S,In Service/Commission,Crude Oil Tanker,"""2022-11-11T16:39:05.000Z""",1668184745.0,8-Tanker,10/05/2020,13.0,DH,POINT (140.403915 34.813248),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
1188,263.0,30.0,50.0,Japan Marine Utd - Ariake,3FLR3,0-AllShips,Nippon Kaiji Kyokai,190.0,Japan,209869.0,Jp Miz D,18.43,15.6,11071200.0,,Panama,107054.0,291.0,9651072.0,MIZUSHIMA KO,34.492902,300.0,133.730897,351950000,Cape Green,5-Moored,44513513B,Kawasaki Kisen Kaisha Ltd,MC Shipping Ltd-JPN,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Bulk Carrier,"""2022-11-11T16:23:00.000Z""",1668183780.0,7-Cargo,29/05/2013,14.5,DBEDSP,POINT (133.730897 34.492902),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
1189,22.0,3.0,6.0,Daishan Qiujiamen Shipyard,10004,0-AllShips,,167.2,China,,,2.3,0.0,0.0,,"China, People's Republic Of",232.0,252.0,0.0,,30.250423,37.0,122.285322,412425561,Zhedaiyu10004,15-NotDefined,,Zhoushan Donghong Seafood,  Unknown,Unknown,"Zhoushan, Zhejiang","Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Fish Carrier,"""2021-11-06T05:22:40.000Z""",1636176160.0,30-Fishing,,0.0,SH,POINT (122.285322 30.250423),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1190,55.0,7.0,12.0,Fujian Lianjiang Shunchang,,0-AllShips,,290.1,China,,,,0.0,0.0,,"China, People's Republic Of",1593.0,290.0,0.0,,25.982685,77.0,119.789453,413692650,Fu Yuan Yuan F76,15-NotDefined,3.5E+15,Fujian Changfu Fishery Co Ltd,  Unknown,Unknown,"Fuzhou, Fujian",Propeller : Fixed Pitch,,,,0.3,S,In Service/Commission,Fishing Vessel,"""2020-12-11T09:14:40.000Z""",1607678080.0,30-Fishing,,0.0,SH,POINT (119.789453 25.982685),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1191,16.0,8.0,15.0,Asenav,CA5279,0-AllShips,,203.7,Chile,2400.0,Canal Hornopiren,4.9,5.8,11110800.0,,Chile,1980.0,202.0,9555010.0,PUERTO MONTT,-41.994443,66.0,-72.441582,725001437,Patagon Viii,0-Underway(Engine),3398,Patagonia Wellboat,  Unknown,Hydor,Valdivia                              ,Propeller : Azimuth Elec Dr,,,,5.5,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:10:53.000Z""",1668183053.0,7-Cargo,,0.0,SH,POINT (-72.441582 -41.994443),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
1192,157.0,12.0,24.0,Fincantieri Ancona,IBHZ,0-AllShips,Registro Italiano Navale,204.0,Italy,16024.0,Cotrb,8.76,7.0,11100100.0,,Italy,14868.0,206.0,9164756.0,PUERTO DE HAINA,9.073067,189.0,-76.86845,247456000,Cala Pino,0-Underway(Engine),126,Cosiarma SpA,Fruttital Distribuzione Srl,Gard,Genoa,Propeller : Fixed Pitch,,,,17.9,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-09T20:18:07.000Z""",1668025087.0,9-Other,30/01/1999,21.5,,POINT (-76.86845 9.073067),143.0,8426.0,Colombian Exclusive Economic Zone,2175.0,200NM,2175.0,Colombia,COL,Colombia,0.0,0.0,,,,0.0,0.0,,,,-78.06222,8.60754,8426.0,718338.0,COL,,,170.0,,,170.0,,
1193,98.0,8.0,18.0,,PJUP,0-AllShips,,337.6,,,Tema,,6.8,8181645.0,,,,220.0,8813635.0,ABIDJAN,5.62818,125.0,0.007485,306752000,Nova Florida,5-Moored,,,,,,,,,,0.0,,,,"""2022-08-19T11:32:49.000Z""",1660908769.0,7-Cargo,,,,POINT (0.007485 5.62818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,77.0,11.0,16.0,,V4LP4,0-AllShips,,248.0,,,Bhavnagar,,5.6,10180400.0,,,,6.0,8814237.0,BHAVNAGAR,18.955802,100.0,72.908618,341171000,Feng 95,1-AtAnchor,,,,,,,,,,0.0,,,,"""2022-01-10T12:31:17.000Z""",1641817877.0,7-Cargo,,,,POINT (72.908618 18.955802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,25.0,7.0,12.0,Ceksan Gemi Insa,LDMF,0-AllShips,,213.7,Norway,2200.0,Fishfarm - C16,,6.0,3211234.0,,Norway,1753.0,159.0,9765067.0,MALLAIG,57.007385,70.0,-5.828057,258085000,Ronja Challenger,0-Underway(Engine),,Solvtrans Rederi AS,Solvtrans Rederi AS,Gard,Aalesund,"Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:36:36.000Z""",1668184596.0,7-Cargo,03/09/2015,0.0,SH,POINT (-5.828057 57.007385),269.0,5696.0,United Kingdom Exclusive Economic Zone,2208.0,200NM,2208.0,United Kingdom,GBR,United Kingdom,0.0,0.0,,,,0.0,0.0,,,,-4.28967,56.77953,5696.0,731309.0,GBR,,,826.0,,,826.0,,
1196,66.0,8.0,16.0,,FVB3,0-AllShips,,299.5,,,,,0.0,0.0,,,,251.6,8203816.0,,26.841685,92.0,119.688942,354463048,Hing Yun,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2021-08-18T08:05:06.000Z""",1629273906.0,7-Cargo,,,,POINT (119.688942 26.841685),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1197,250.0,16.0,45.0,Hyundai Heavy Inds - Gunsan,D7EM,0-AllShips,Korean Register,202.1,South Korea,179407.0,Port Hedland.au,18.22,8.5,11131759.0,,"Korea, South",92839.0,201.0,9534640.0,,-12.402908,291.0,121.78933,440102000,Global Trust,0-Underway(Engine),JJR-221077,HMM Co Ltd,HMM Co Ltd,Steamship Mutual,Jeju,Propeller : Fixed Pitch,,,Bulk Carrier,13.3,S,In Service/Commission,Bulk Carrier,"""2022-11-11T15:49:35.000Z""",1668181775.0,7-Cargo,02/09/2011,14.5,DBE,POINT (121.78933 -12.402908),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1198,24.0,12.0,16.0,Chernomorskyi,UDWR,0-AllShips,Russian Maritime Register,269.7,Russia,1820.0,Sea Of Okhotsk,5.9,7.1,1080800.0,,Russia,4411.0,270.0,9121132.0,KORSAKOV,60.117433,104.0,168.321483,273397590,Ostrov Shikotan,0-Underway(Engine),,Kurilskiy Rybak JSC,Kurilskiy Rybak JSC,Unknown,Nevelsk,Propeller : Controllable Pitch,,,,7.1,S,In Service/Commission,Fish Factory Ship,"""2022-11-11T16:14:44.000Z""",1668183284.0,30-Fishing,08/04/1994,14.1,SH,POINT (168.321483 60.117433),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1199,15.0,6.0,10.0,,YB2109,0-AllShips,,142.6,,,,,0.0,0.0,,,,142.6,0.0,JAKARTA,1.268675,27.0,104.124512,525201509,Km.sinar Sepakat,15-NotDefined,,,,,,,,,,7.5,,,,"""2022-11-11T11:16:03.000Z""",1668165363.0,7-Cargo,,,,POINT (104.124512 1.268675),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1200,26.0,7.0,13.0,,YLPB,0-AllShips,,330.2,,,Cuxhaven,,6.5,10031700.0,,,,312.0,8802571.0,CUXHAVEN,53.858943,60.0,8.717718,275084000,Dorado,5-Moored,,,,,,,,,,0.0,,,,"""2020-06-02T09:18:11.000Z""",1591089491.0,30-Fishing,,,,POINT (8.717718 53.858943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,25.0,8.0,13.0,Delta Marine Seattle,ZGCZ5,0-AllShips,Lloyd's Register,314.4,Monaco,432.0,Us Jax,4.0,4.1,11021700.0,,Cayman Islands,1943.0,359.0,1011082.0,NEWPORT NEWS,30.390517,65.0,-81.461332,319329000,Invictus,5-Moored,743853,Burgess N,  Unknown,Steamship Mutual,George Town,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Yacht,"""2022-11-11T16:32:40.000Z""",1668184360.0,37-Pleasure,,16.0,SH,POINT (-81.461332 30.390517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2.0,1.0,11.0,Sea Trak,WDI2229,0-AllShips,,344.4,United States of America,,Seattie,,10.4,8301100.0,,United States Of America,229.0,183.0,7947659.0,SEATTLE,47.656088,27.0,-122.378832,367676010,Polar Lady,0-Underway(Engine),609940,MGF Fisheries Inc,  Unknown,Unknown,"Seattle, WA",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-11-11T16:33:03.000Z""",1668184383.0,30-Fishing,,0.0,SH,POINT (-122.378832 47.656088),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
1203,70.0,13.0,16.0,Imabari Shbldg - Imabari,3FUN2,0-AllShips,Nippon Kaiji Kyokai,50.6,South Korea,5678.0,"Kr Yeosu ""w""anc",6.904,4.9,11111130.0,,Panama,3415.0,352.0,8702525.0,YOSU,34.736833,93.0,127.8016,353584000,Future Asia I,1-AtAnchor,4844217,Resources Industries & Bulk,  Unknown,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,Other Cargo Ship,0.0,S,In Service/Commission,Cement Carrier,"""2022-11-11T16:37:00.000Z""",1668184620.0,7-Cargo,11/05/1987,12.5,,POINT (127.8016 34.736833),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1204,38.0,2.0,8.0,Nagasaki,JM5656,0-AllShips,,253.2,Japan,,,,0.0,0.0,,Japan,270.0,159.9,0.0,SASEBO,33.374742,48.0,129.538933,431600125,Genpukumaru No.63,15-NotDefined,129486,Toyo Gyogyo KK-Tokyo,Toyo Gyogyo KK-Tokyo,Unknown,"Hirado, Nagasaki",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2021-07-21T05:18:28.000Z""",1626844708.0,30-Fishing,1987-09-00,0.0,SH,POINT (129.538933 33.374742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,65.0,6.0,15.0,Komuny Paryskiej Stocznia,UBGM2,0-AllShips,Russian Maritime Register,157.2,Russia,2298.0,Ru Ome,5.601,5.5,11070800.0,,Russia,3219.0,164.0,8404575.0,VLADIVOSTOK,43.063217,95.0,132.038417,273367690,Tornado,1-AtAnchor,,Alkor LLC,KIT27 Co Ltd,Unknown,Petropavlovsk-Kamchatskiy,Propeller : Controllable Pitch,,,,5.9,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:40:38.000Z""",1668184838.0,7-Cargo,31/08/1984,16.0,SH,POINT (132.038417 43.063217),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1206,0.0,0.0,7.0,Denizcilik Camialti,TC8745,0-AllShips,,43.3,Turkey,62.0,,,0.0,0.0,07Y12211,Turkey,112.0,43.3,0.0,IZMIR,40.442857,27.0,28.011208,271066007,Sagun-4,15-NotDefined,1441588,TSM Deniz Urunleri San Tic AS,  Unknown,Unknown,Antalya,Propeller : Fixed Pitch,,,,3.9,S,In Service/Commission,Fish Carrier,"""2022-11-10T12:15:40.000Z""",1668082540.0,30-Fishing,,0.0,SH,POINT (28.011208 40.442857),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
1207,0.0,0.0,0.0,General Boston,WDF3793,0-AllShips,,0.0,United States of America,47.0,Egekik. Ak,,2.8,6101015.0,,United States Of America,187.0,341.8,0.0,DUTCH HARBOR,53.905922,0.0,-166.520915,367444060,Thors Hammer,0-Underway(Engine),1217683,Viking Constructors LLC,  Unknown,Unknown,"Egegik, AK","Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Landing Craft,"""2022-05-08T15:37:59.000Z""",1652024279.0,30-Fishing,,0.0,SH,POINT (-166.520915 53.905922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,72.0,10.0,16.0,Shin Kurushima Akitsu,YJQP3,0-AllShips,Nippon Kaiji Kyokai,141.4,Taiwan,3952.0,,6.366,0.0,0.0,,Vanuatu,3431.0,0.0,9048603.0,KAO-HSIUNG,13.669125,94.0,100.544217,576728000,Lung Yuin,0-Underway(Engine),1974,Chang Soon Shipping Corp,Chang Soon Shipping Corp,Unknown,Port Vila,Propeller : Fixed Pitch,,,Other cargo ship,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:39:53.000Z""",1668184793.0,7-Cargo,03/03/1992,13.5,,POINT (100.544217 13.669125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,197.0,21.0,32.0,Imabari Shbldg - Marugame,3FEH3,0-AllShips,Nippon Kaiji Kyokai,60.5,Japan,81609.0,Id Cig,14.469,13.0,11181600.0,,Panama,43471.0,57.0,9875159.0,SANTOS,-27.838142,229.0,78.814613,352686000,Ikan Belanak,0-Underway(Engine),52530KJ,Shikishima Kisen KK,Shikishima Kisen KK,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,,11.0,S,In Service/Commission,Bulk Carrier,"""2022-11-11T16:15:58.000Z""",1668183358.0,7-Cargo,19/02/2020,14.5,,POINT (78.814613 -27.838142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,94.0,6.0,17.0,Kyokuyo Shipyard Corp,DSQS6,0-AllShips,Korean Register,354.3,South Korea,5456.0,Busan(kr),7.11,5.2,10211042.0,,"Korea, South",4519.0,289.0,920924500.0,PUSAN,35.065282,121.0,129.010463,441690000,Sohoh,5-Moored,JJR-101951,Oswego Ltd,Boyang Ltd,Korea P&I Club,Jeju,Propeller : Fixed Pitch,,,Other Cargo Ship,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:26:00.000Z""",1668183960.0,7-Cargo,28/04/1999,15.8,,POINT (129.010463 35.065282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,63.0,8.0,13.0,,3FHF5,0-AllShips,,2.1,,,Twn Kao Hsiung,,5.0,10301300.0,,,,2.1,8301723.0,KAO-HSIUNG,22.3967,85.0,91.702233,355317000,Oriental Chilan,15-NotDefined,,,,,,,,,,13.4,,,,"""2021-12-04T05:07:35.000Z""",1638594455.0,7-Cargo,,,,POINT (91.702233 22.3967),188.0,8481.0,Bangladeshi Exclusive Economic Zone,2142.0,200NM,2142.0,Bangladesh,BGD,Bangladesh,0.0,0.0,,,,0.0,0.0,,,,90.56153,20.47561,8481.0,112166.0,BGD,,,50.0,,,50.0,,
1212,40.0,4.0,9.0,Kidoura Shipyard Co Ltd,,0-AllShips,Flag authority,257.1,Japan,,,3.8,0.0,0.0,,Japan,370.0,187.2,0.0,CHOSHI,35.74862,55.0,140.839967,431009405,Naritafudoumaru No.8,15-NotDefined,142850,Seihachiya Gyogyo,  Unknown,Unknown,"Kamisu, Ibaraki",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-11-10T13:53:43.000Z""",1668088423.0,37-Pleasure,29/11/2016,0.0,SH,POINT (140.839967 35.74862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,20.0,14.0,23.0,Cemre Muhendislik - Altinova,LACP8,0-AllShips,Det Norske Veritas,17.2,Norway,12000.0,Huon Fish Farm,7.54,8.0,2262300.0,,Norway (Nis),8513.0,115.0,9829667.0,DOVER,-43.28963,116.0,147.116102,257087610,Ronja Storm,0-Underway(Engine),,Huon Aquaculture Co Pty Ltd,Solvtrans Rederi AS,Unknown,Aalesund                              ,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:34:19.000Z""",1668184459.0,9-Other,09/01/2019,18.0,SH,POINT (147.116102 -43.28963),53.0,8323.0,Australian Exclusive Economic Zone,2147.0,200NM,2147.0,Australia,AUS,Australia,0.0,0.0,,,,0.0,0.0,,,,138.08226,-27.36726,8323.0,6871622.0,AUS,,,36.0,,,36.0,,
1214,5.0,6.0,7.0,Bender Welding & Machine Co,WCZ8776,0-AllShips,,326.0,United States of America,,,,0.0,2460.0,,United States Of America,131.0,333.0,7049990.0,EMPIRE,33.737167,22.0,-118.2695,367113130,Carmela,5-Moored,512462,San Pedro Bait Co,San Pedro Bait Co,Shipowners' Club,"San Pedro, CA",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2020-02-28T22:19:10.000Z""",1582928350.0,30-Fishing,,0.0,SH,POINT (-118.2695 33.737167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,10.0,2.0,4.0,Fu'an Saiqi Shipyard,,0-AllShips,,304.4,China,2600.0,,5.0,0.0,0.0,,"China, People's Republic Of",2447.0,304.4,0.0,DONGSHAN,26.107023,15.0,119.646577,412440033,Min 88111,15-NotDefined,3.5E+15,Hongdong Fishery Co Ltd,Hongdong Fishery Co Ltd,Unknown,"Fuzhou, Fujian",Propeller : Fixed Pitch,,,,5.9,S,In Service/Commission,Refrigerated Cargo Ship,"""2021-10-26T00:52:45.000Z""",1635209565.0,30-Fishing,,0.0,SH,POINT (119.646577 26.107023),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1216,59.0,10.0,13.0,Kochi (Kaisei),UIWS,0-AllShips,Russian Maritime Register,287.7,Russia,1714.0,Vldv,4.652,4.6,11180800.0,,Russia,1745.0,206.0,8303927.0,VLADIVOSTOK,52.435928,76.0,158.475695,273310240,Apollo Flyer,1-AtAnchor,,Rosfishflot Co Ltd,  Unknown,Unknown,Korsakov,Propeller : Fixed Pitch,,,,0.2,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T15:02:32.000Z""",1668178952.0,7-Cargo,11/04/1983,12.8,,POINT (158.475695 52.435928),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1217,99.0,9.0,18.0,Freire Vigo,C6DL3,9-NoInfo,Lloyd's Register,195.7,Netherlands,5937.0,Harlingen,6.5,4.5,11111900.0,,Bahamas,5100.0,205.0,9135822.0,GDYNIA,53.360247,118.0,4.9275,311000709,Sierra Leyre,0-Underway(Engine),,GreenSea Chartering BVBA,Seatrade Groningen BV,Skuld,Nassau,Propeller : Controllable Pitch,,,,7.7,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:35:07.000Z""",1668184507.0,7-Cargo,10/03/1997,16.8,,POINT (4.9275 53.360247),216.0,5668.0,Dutch Exclusive Economic Zone,15.0,200NM,15.0,Netherlands,NLD,Netherlands,0.0,0.0,,,,0.0,0.0,,,,4.18654,53.61208,5668.0,64328.0,NLD,,,528.0,,,528.0,,
1218,63.0,4.0,14.0,Lien Cherng,3FEQ5,0-AllShips,CR Classification Society,97.5,Taiwan,2500.0,Pg/mag Vdr,5.74,6.9,10310700.0,,Panama,2900.0,105.0,9262182.0,BANGKOK,-5.076713,95.0,145.804312,374140000,Shin Ho Chun No.102,5-Moored,4716115A,Tunago Shipping Co Ltd,  Unknown,Unknown,Panama,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:30:25.000Z""",1668184225.0,7-Cargo,25/12/2001,0.0,SH,POINT (145.804312 -5.076713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
